id,no_civique,rue,no_local,code_postal,etage,entreprise,telephone,enfant,type_etablissement,usage_1,usage_2,usage_3,type_scian,secteur_nom,classe_nom,neq,secteur_commercial,grandes_chaines,date_creation,date_modification,lng,lat
f32f0db9-21d5-4a99-b627-fe3f7f9dede7,4050,Rue Brodeur,NA,J1L 1V9,1,INDUSTRIES G E GILBERT INC.,819 566-0066,FALSE,Industriel,Fabrication,Machinerie,Ateliers d'usinage,332710,Fabrication,Ateliers d'usinage,1144015469,Rock Forest - Deauville,FALSE,2020-09-14,2024-08-02,-71.9639944,45.39106100000001
ffb29976-a2fd-4378-b2bc-f8ddb6163484,175,Rue Oleg-Stanek,NA,J1L 2V4,"1,2",INTER FONCTION LTÉE,819 821-3888,FALSE,Industriel,Fabrication,Matériaux de construction,Fabrication de portes et de fenêtres en métal,332321,Fabrication,Fabrication de portes et de fenêtres en métal,1170040290,Rock Forest - Deauville,FALSE,2020-09-14,2024-08-01,-71.9724523,45.391757
bc574bda-00ec-4895-8ab4-44d77831900e,4140,Rue Brodeur,NA,J1L 1V9,1,MOULES SAMCO INC.,819 565-8855,FALSE,Industriel,Fabrication,Machinerie,Fabrication de moules industriels,333511,Fabrication,Fabrication de moules industriels,1144406577,Rock Forest - Deauville,FALSE,2020-09-14,2024-08-02,-71.9661978,45.3910226
5513d517-a147-46b0-aaa7-87d5432dcb73,3955,Rue Lesage,NA,J1L 2Z9,1,BOULONS DE L'ESTRIE,819 346-2903,FALSE,Commerce de gros/para-industriel,Commerce de gros,Commerce de gros,Grossistes-marchands d'articles de quincaillerie,416330,Commerce de gros,Grossistes-marchands d'articles de quincaillerie,1147983838,Rock Forest - Deauville,FALSE,2020-09-14,2024-06-19,-71.9614739,45.3981685
35b21122-71be-412e-84a3-898ac25c09dd,180,Rue Joseph-Robertson,NA,J1L 2X3,1,LES FRUITS ET LÉGUMES DE L'ESTRIE INC.,819 823-8817,FALSE,Commerce de gros/para-industriel,Commerce de gros,Commerce de gros,Grossistes-marchands de fruits et légumes frais,413150,Commerce de gros,Grossistes-marchands de fruits et légumes frais,1168105097,Rock Forest - Deauville,FALSE,2020-09-14,2024-08-01,-71.9729126,45.3921826
8a7ed0b8-8955-4e93-8827-ca2b23327c75,4455,Rue James-Edwards,NA,J1L 0B3,1,CONSTRUCTIONS MPE,819 566-6080,FALSE,Commerce de gros/para-industriel,Construction,Construction,Construction résidentielle,236110,Construction,Construction résidentielle,1145967247,Rock Forest - Deauville,FALSE,2020-09-14,2024-08-01,-71.974829,45.392618299999995
f0345e8c-92a3-4a82-a532-6ceef4fe3924,4400,Rue Robitaille,NA,J1L 0B5,1,GESTION MT COFFRAGE,819 620-8066,FALSE,Commerce de gros/para-industriel,Construction,Construction,"Entrepreneurs en autres travaux de fondations, de structure, et d'extérieur de bâtiment",238190,Construction,"Entrepreneurs en autres travaux de fondations, de structure, et d'extérieur de bâtiment",1168242718,Rock Forest - Deauville,FALSE,2020-09-30,2024-08-02,-71.9735382,45.390197699999995
c5a52ea3-c391-4d74-902f-6ba91efe5bc1,175,Rue Léger,NA,J1L 1M2,"1,2",CONSTRUCTION LONGER INC.,819 564-0115,FALSE,Commerce de gros/para-industriel,Construction,Construction,Construction de bâtiments à usage commercial et institutionnel,236220,Construction,Construction de bâtiments à usage commercial et institutionnel,1164196553,Rock Forest - Deauville,FALSE,2020-09-14,2024-08-01,-71.9705414,45.3922987
d760fbe3-edd8-4c53-a46a-592fd251d00b,4345,Rue Ouimet,NA,J1L 1X5,"1,2",ECE ELECTRIQUE INC.,819 821-2222,FALSE,Commerce de gros/para-industriel,Construction,Construction,Entrepreneurs en travaux d'électricité et en installation de câblage,238210,Construction,Entrepreneurs en travaux d'électricité et en installation de câblage,1143064724,Rock Forest - Deauville,FALSE,2020-09-14,2024-08-01,-71.9712339,45.3938691
809be90a-4992-4550-aaac-8992174f977c,165,Rue Joseph-Robertson,NA,J1L 2W7,"1,2",GEOROCFOR INC.,819 569-4207,FALSE,Industriel,Fabrication,Machinerie,Fabrication de machines pour l'extraction minière et l'exploitation pétrolière et gazière,333130,Fabrication,Fabrication de machines pour l'extraction minière et l'exploitation pétrolière et gazière,1147096037,Rock Forest - Deauville,FALSE,2020-09-14,2024-08-02,-71.9740681,45.3909514
d6f50b2b-b518-4b21-a835-ff33e29392fa,4475,Rue Ouimet,NA,J1L 1Y4,1,GCM LTÉE,819 563-9484,FALSE,Commerce de gros/para-industriel,Construction,Construction,Entrepreneurs en travaux d'électricité et en installation de câblage,238210,Construction,Entrepreneurs en travaux d'électricité et en installation de câblage,NA,Rock Forest - Deauville,FALSE,2022-09-15,2024-08-01,-71.9753273,45.3938377
ca524351-0deb-48ec-8668-0fbb00b61701,4475,Rue Ouimet,NA,J1L 1Y4,1,CRP ÉLECTRIQUE,819 573-0122,FALSE,Commerce de gros/para-industriel,Construction,Construction,Entrepreneurs en travaux d'électricité et en installation de câblage,238210,Construction,Entrepreneurs en travaux d'électricité et en installation de câblage,1148483465,Rock Forest - Deauville,FALSE,2020-09-14,2024-08-01,-71.9753273,45.3938377
ad3002e9-2ed7-414c-a312-2ffa724f1101,8750,Boulevard Bourque,NA,J1N 0G2,1,OVIDE ROUILLARD INC.,819 864-6969,FALSE,Commerce de gros/para-industriel,Services d'affaires,Services de gestion des déchets,Collecte de déchets,562110,"Services administratifs, services de soutien, services de gestion des déchets et services d'assainissement",Collecte de déchets,1142751198,Rock Forest - Deauville,FALSE,2020-09-21,2024-06-11,-72.06255159999999,45.322493699999995
dc1d21e9-a117-434b-9686-ab911129e93a,9200,Boulevard Bourque,NA,J1N 0G2,1,ART CUBUS INTERNATIONAL INC.,819 843-1009,FALSE,Industriel,Fabrication,Plastiques et composites,Fabrication de tous les autres produits minéraux non métalliques,327990,Fabrication,Fabrication de tous les autres produits minéraux non métalliques,1160493277,Rock Forest - Deauville,FALSE,2020-09-21,2024-06-12,-72.0728446,45.315677199999996
e0cfc306-f38c-45db-9f83-8f4ef8b94a97,8510,Boulevard Bourque,NA,J1N 0G2,1,EXCAVATION ROBERT POTHIER,819 864-5000,FALSE,Commerce de gros/para-industriel,Construction,Construction,Entrepreneurs en préparation de terrains,238910,Construction,Entrepreneurs en préparation de terrains,1145786399,Rock Forest - Deauville,FALSE,2020-09-21,2024-06-11,-72.0572099,45.326746
5824a4a8-40d8-42c7-a97a-32fb51ab7515,8510,Boulevard Bourque,NA,J1N 0G2,2,CONSTRUCTION RPLH,819 993-9235,FALSE,Bureau,Construction,Construction,Construction résidentielle,236110,Construction,Construction résidentielle,1163387153,Rock Forest - Deauville,FALSE,2020-09-21,2024-06-11,-72.0572099,45.326746
2d90b22f-1974-4e2a-a9ad-4c78a8a38762,8510,Boulevard Bourque,NA,J1N 0G2,1,PRO DESIGN REVÊTEMENT,819 345-2690,FALSE,Commerce de gros/para-industriel,Construction,Construction,Entrepreneurs en travaux de revêtements de sol,238330,Construction,Entrepreneurs en travaux de revêtements de sol,1172625726,Rock Forest - Deauville,FALSE,2023-05-30,2024-06-11,-72.0572099,45.326746
22820bc9-6f78-4798-9b25-60d47778091b,4350,Rue Robitaille,B,J1L 0B5,1,ÉNERGIE SOLUTIONS AIR,1 855 573-2877,TRUE,Industriel,Commerce de gros,Commerce de gros,"Grossistes-marchands de matériel et fournitures de plomberie, de chauffage et de climatisation",416120,Commerce de gros,"Grossistes-marchands de matériel et fournitures de plomberie, de chauffage et de climatisation",1166342924,Rock Forest - Deauville,FALSE,2020-09-14,2024-08-02,-71.9715913,45.3901629
2575ba57-0f02-436b-87a9-dcc35dcf83e1,9343,Boulevard Bourque,NA,J1N 0G2,"1,2",VR SOULIÈRE SHERBROOKE,1 855 702-5655,FALSE,Commerce,Biens réfléchis,Vente de véhicule,Concessionnaires de véhicules récréatifs,441210,Commerce de détail,Concessionnaires de véhicules récréatifs,1174076241,Rock Forest - Deauville,FALSE,2020-09-21,2024-07-29,-72.0776054,45.3146436
407d5ce4-5e8f-4adf-99e9-d97d4edeb339,9371,Boulevard Bourque,NA,J1N 0G2,1,QUAIS BERTRAND,819 847-1555,FALSE,Industriel,Fabrication,Métaux,Fabrication d'autres tôles fortes et éléments de charpentes,332319,Fabrication,Fabrication d'autres tôles fortes et éléments de charpentes,1168663780,Rock Forest - Deauville,FALSE,2020-09-21,2024-07-29,-72.0791984,45.3141625
00db25a5-f0d8-46ac-8b2d-153b2de7e740,2685,Rue Roméo-Lacroix,NA,J1N 0H1,1,FOREX PLO,819 864-1106,FALSE,Commerce de gros/para-industriel,Construction,Construction,Tous les autres entrepreneurs spécialisés,238990,Construction,Tous les autres entrepreneurs spécialisés,1166344334,Rock Forest - Deauville,FALSE,2022-08-19,2024-07-29,-72.0939801,45.3051654
54db4fe9-e969-4308-af4e-086383818626,10281,Rue du Panorama,NA,J1N 0G8,1,LES COFFRAGES CARMEL INC.,819 843-2319,TRUE,Commerce de gros/para-industriel,Construction,Construction,Entrepreneurs en travaux de fondations et de structure en béton coulé,238110,Construction,Entrepreneurs en travaux de fondations et de structure en béton coulé,1143664762,Rock Forest - Deauville,FALSE,2021-09-21,2024-07-29,-72.0948975,45.3036063
988ee52b-5a83-4d92-9257-f15383862cdb,10230,Boulevard Bourque,NA,J1N 0G2,"1,2",LACASSE & FILS MAÎTRES COUVREURS INC.,819 843-2681,FALSE,Commerce de gros/para-industriel,Construction,Construction,Entrepreneurs en travaux de toiture,238160,Construction,Entrepreneurs en travaux de toiture,1141942541,Rock Forest - Deauville,FALSE,2020-09-21,2024-06-19,-72.0903814,45.3037154
2266221e-5662-4572-84d7-dff473a7bbe3,10230,Boulevard Bourque,NA,J1N 0G2,2,MUREXPAIR INC.,819 847-1479,FALSE,Bureau,Construction,Construction,Entrepreneurs en travaux de parements,238170,Construction,Entrepreneurs en travaux de parements,1149739774,Rock Forest - Deauville,FALSE,2020-09-21,2024-06-19,-72.0903814,45.3037154
24bd0328-1512-4f2f-a11b-7d4104aa8328,9551,Boulevard Bourque,NA,J1N 0G2,"1,2",REMORQUE GATOR,855 344-2867,FALSE,Industriel,Fabrication,Fabrication de véhicules,Fabrication de remorques de camions,336212,Fabrication,Fabrication de remorques de camions,1162804679,Rock Forest - Deauville,FALSE,2020-09-21,2024-07-29,-72.0825029,45.3113658
7d8a4513-0a87-4a35-9e8d-417a881d1aee,9325,Boulevard Bourque,NA,J1N 0G2,1,ALAIN LIZOTTE CONSTRUCTION,819 674-8997,TRUE,Commerce de gros/para-industriel,Construction,Construction,Construction résidentielle,236110,Construction,Construction résidentielle,1163779854,Rock Forest - Deauville,FALSE,2021-09-20,2024-07-29,-72.07748939999999,45.3158649
5587cbfd-0a7b-4dad-80c4-60596636f21e,9552,Boulevard Bourque,NA,J1N 0G2,1,MÉDIA SPEC,819 847-1705,FALSE,Commerce de gros/para-industriel,Services aux consommateurs,Location,Location et location à bail d'autres machines et matériel d'usage commercial et industriel,532490,Services immobiliers et services de location et de location à bail,Location et location à bail d'autres machines et matériel d'usage commercial et industriel,1167326488,Rock Forest - Deauville,FALSE,2020-09-21,2024-06-12,-72.0811781,45.3099977
00b2ddf3-283c-48e0-b3dc-a1ba144ddeda,31,Chemin Godin,NA,J1R 0S6,"-1,1",PORTES & MOULURES DEPOT,819 563-3347,FALSE,Commerce,Biens réfléchis,Matériaux de construction spécialisés,Autres marchands de matériaux de construction,444180,Commerce de détail,Autres marchands de matériaux de construction,1164566011,Rock Forest - Deauville,FALSE,2020-10-30,2024-08-01,-71.9957682,45.39404009999999
42d7a98f-71fa-4b47-8004-2aef94ead071,6106,Rue Bertrand-Fabi,NA,J1N 2P3,"-1, 1, 2",GARDERIE BLEU-BLANC-ROUGE ENR.,819 864-6595,FALSE,Commerce,Services professionnels,Centre de la petite enfance (CPE) et garderie,Services de garderie,624410,Soins de santé et assistance sociale,Services de garderie,2240847972,Rock Forest - Deauville,FALSE,2020-04-16,2024-06-21,-71.9875282,45.35430770000001
0ea286bf-d2c6-4957-837a-4f1006a8f38b,73,Chemin Godin,NA,J1R 0S6,1,PLOMBERIE PCE,819 564-8300,FALSE,Commerce de gros/para-industriel,Construction,Construction,"Entrepreneurs en plomberie, chauffage et climatisation",238220,Construction,"Entrepreneurs en plomberie, chauffage et climatisation",1163959118,Rock Forest - Deauville,FALSE,2020-10-30,2024-08-01,-71.99763759999999,45.3938053
4f773d5c-2f3f-405f-8eba-88e4b8925999,4338,Rue Bertrand-Fabi,2,J1N 1Y7,1,JB EXP-AIR,819 239-6831,FALSE,Commerce,Construction,Construction,"Entrepreneurs en plomberie, chauffage et climatisation",238220,Construction,"Entrepreneurs en plomberie, chauffage et climatisation",NA,Rock Forest - Deauville,FALSE,2020-04-16,2024-06-25,-71.9634291,45.3794131
d1b3ac6f-6579-47cb-b292-8569050b15ef,281,Chemin Godin,NA,J1R 0S6,1,MYRROY DIVISION ESTRIE,819 212-4524,FALSE,Commerce de gros/para-industriel,Construction,Construction,Tous les autres entrepreneurs spécialisés,238990,Construction,Tous les autres entrepreneurs spécialisés,1173623654,Rock Forest - Deauville,FALSE,2020-10-30,2024-08-02,-72.00292069999999,45.3891156
989400b6-669e-4bb6-af65-49c3bd7cb7f8,4900,Boulevard Bourque,NA,J1N 2A7,"1,2",SHERBROOKE MITSUBISHI,819 346-8222,FALSE,Commerce,Biens réfléchis,Vente de véhicule,Concessionnaires d'automobiles neuves,441110,Commerce de détail,Concessionnaires d'automobiles neuves,1160738176,Rock Forest - Deauville,TRUE,2020-04-16,2024-06-21,-71.9884105,45.3703819
170f7e73-4695-4740-9dee-e898ece7f031,8205,Boulevard Bourque,NA,J1N 0G2,1,VACANT,NA,FALSE,Commerce,VACANT,VACANT,VACANT,999998,Vacant,VACANT,NA,Rock Forest - Deauville,FALSE,2023-05-29,2024-07-30,-72.05304049999998,45.332526599999994
1899fb5a-25e4-455f-9dfb-76399de4e16d,8213,Boulevard Bourque,NA,J1N 0G2,1,S3I MÉCANIQUE,819 374-4647,FALSE,Commerce,Construction,Construction,Entrepreneurs en installation de tout autre équipement technique,238299,Construction,Entrepreneurs en installation de tout autre équipement technique,1176133792,Rock Forest - Deauville,FALSE,2022-08-22,2024-07-30,-72.0530405,45.3325266
c970078a-e6aa-42ed-83aa-023416d47ea0,8201,Boulevard Bourque,NA,J1N 0G2,1,ÉCHANGEUR D’AIR.COM,819 674-3354,FALSE,Commerce,Construction,Construction,"Entrepreneurs en plomberie, chauffage et climatisation",238220,Construction,"Entrepreneurs en plomberie, chauffage et climatisation",1168251230,Rock Forest - Deauville,FALSE,2021-10-14,2024-07-30,-72.0530405,45.3325266
7a0a415e-f2a6-4f31-badf-3c38b0470c5d,8209,Boulevard Bourque,NA,J1N 0G2,1,S3I MÉCANIQUE,819 374-4647,TRUE,Commerce,Construction,Construction,Entrepreneurs en installation de tout autre équipement technique,238299,Construction,Entrepreneurs en installation de tout autre équipement technique,1176133792,Rock Forest - Deauville,FALSE,2021-10-14,2024-07-30,-72.0530405,45.3325266
1a30d90c-a18c-4d09-8b29-340cf16559ef,8207,Boulevard Bourque,NA,J1N 0G2,1,SCM INNOVATION,819 612-0575,FALSE,Commerce,Construction,Construction,Entrepreneurs en travaux de revêtements de sol,238330,Construction,Entrepreneurs en travaux de revêtements de sol,1177792539,Rock Forest - Deauville,FALSE,2021-10-14,2024-07-30,-72.0530405,45.3325266
62a01e87-6114-48db-9c2a-a71dd9cc46ba,8203,Boulevard Bourque,NA,J1N 0G2,1,VACANT,NA,FALSE,Commerce,VACANT,VACANT,VACANT,999998,Vacant,VACANT,NA,Rock Forest - Deauville,FALSE,2021-10-14,2024-07-30,-72.0530405,45.3325266
f3f6f209-dbd5-4082-b236-c9989db23870,8211,Boulevard Bourque,NA,J1N 0G2,1,S3I MÉCANIQUE,819 374-4647,TRUE,Commerce de gros/para-industriel,Construction,Construction,Entrepreneurs en installation de tout autre équipement technique,238299,Construction,Entrepreneurs en installation de tout autre équipement technique,1176133792,Rock Forest - Deauville,FALSE,2021-10-14,2024-07-30,-72.0530405,45.3325266
0eb8f817-4e2b-4161-8430-047617f1c62d,1111,Rue du Haut-Bois Sud,NA,J1N 1M8,"1, 2, 3, 4, 5, 6",RÉSIDENCE VILIA ROCK FOREST,1 844 908-9636,FALSE,Résidentiel,Organismes publics et privés,Résidences pour personnes âgées,Services aux personnes âgées et aux personnes ayant une incapacité,624120,Soins de santé et assistance sociale,Services aux personnes âgées et aux personnes ayant une incapacité,3376726520,Rock Forest - Deauville,FALSE,2021-10-19,2024-08-05,-71.99080119999999,45.37269189999999
ab0f2094-fc70-4e9d-9d59-3acf3c75c2be,5807,Boulevard Bourque,NA,J1N 1G8,1,REMISES GAGNON INC.,819 864-6766,FALSE,Commerce de gros/para-industriel,Fabrication,Bois,Préfabrication de bâtiments en bois,321992,Fabrication,Préfabrication de bâtiments en bois,1164148927,Rock Forest - Deauville,FALSE,2020-10-30,2024-07-30,-72.0100597,45.35971
ae09db53-31a6-405f-b5e5-ad702827a6ad,4367,Boulevard Bourque,NA,J1N 1S4,"1,2",SUBARU SHERBROOKE,819 564-1600,FALSE,Commerce,Biens réfléchis,Vente de véhicule,Concessionnaires d'automobiles neuves,441110,Commerce de détail,Concessionnaires d'automobiles neuves,1142167874,Rock Forest - Deauville,TRUE,2020-04-16,2024-07-31,-71.9746198,45.379536699999996
284b8b33-36ab-41b4-9526-040ee7dd97ea,4359,Boulevard Bourque,NA,J1N 1S4,1,LE GROUPE BEAUCAGE CARROSSIER,1 888 286-9542,FALSE,Commerce,Services aux consommateurs,Entretien automobile,"Réparation et entretien de la carrosserie, de la peinture et de l'intérieur de véhicules automobiles",811121,Autres services (sauf les administrations publiques),"Réparation et entretien de la carrosserie, de la peinture et de l'intérieur de véhicules automobiles",1166867268,Rock Forest - Deauville,FALSE,2020-04-16,2024-07-31,-71.97422329999999,45.3798281
8243241d-824a-434b-957c-625eec03d791,4543,Boulevard Bourque,100,J1N 2G6,1,NAPA AUTOPRO GARAGE DISTINCTION MÉCANIQUE,819 791-7707,FALSE,Commerce,Services aux consommateurs,Entretien automobile,Réparations générales de véhicules automobiles,811111,Autres services (sauf les administrations publiques),Réparations générales de véhicules automobiles,1172343536,Rock Forest - Deauville,TRUE,2020-04-16,2024-07-30,-71.9797312,45.3765277
e5408c10-f885-485e-80f3-46cbbd31ca13,4421,Boulevard Bourque,NA,J1N 1S4,1,DAS WELT AUTO,819 569-9111,FALSE,Commerce,Biens réfléchis,Vente de véhicule,Concessionnaires d'automobiles d'occasion,441120,Commerce de détail,Concessionnaires d'automobiles d'occasion,1142419499,Rock Forest - Deauville,FALSE,2020-04-16,2024-07-31,-71.9767463,45.3785247
90feca05-6c4b-49a8-9ddc-f8e71781b36e,4401,Boulevard Bourque,NA,J1N 1S4,1,VOLKSWAGEN DE L'ESTRIE,819 569-9111,FALSE,Commerce,Biens réfléchis,Vente de véhicule,Concessionnaires d'automobiles d'occasion,441120,Commerce de détail,Concessionnaires d'automobiles d'occasion,1142419499,Rock Forest - Deauville,FALSE,2022-06-23,2024-07-31,-71.97623159999999,45.3787966
a8e4ebed-3764-4767-88e1-e2e2c9cbc126,4691,Boulevard Bourque,NA,J1N 2G6,1,TECHLIFT,819 564-2142,FALSE,Commerce de gros/para-industriel,Services aux consommateurs,Location,Location et location à bail d'autres machines et matériel d'usage commercial et industriel,532490,Services immobiliers et services de location et de location à bail,Location et location à bail d'autres machines et matériel d'usage commercial et industriel,1175709097,Rock Forest - Deauville,FALSE,2022-06-16,2024-07-30,-71.9831,45.3747233
577582aa-3b0a-4985-8480-e6e92921bd4b,4701,Boulevard Bourque,NA,J1N 2G6,1,VACANT,NA,FALSE,Commerce,VACANT,VACANT,VACANT,999998,Vacant,VACANT,NA,Rock Forest - Deauville,FALSE,2020-04-16,2024-07-31,-71.98338439999999,45.3745142
f656cc5c-79ef-4614-b3e9-c9b0160e215f,4359,Boulevard Bourque,2,J1N 1S4,1,VITRXPERT,819 566-9000,FALSE,Commerce,Services aux consommateurs,Entretien automobile,Ateliers de remplacement de vitres de véhicules automobiles,811122,Autres services (sauf les administrations publiques),Ateliers de remplacement de vitres de véhicules automobiles,1166867268,Rock Forest - Deauville,FALSE,2024-06-06,2024-07-31,-71.97422191401468,45.37982920653041
73416e38-7507-4c4e-8bdf-6c0e94619c17,4699,Boulevard Bourque,NA,J1N 2G6,-1,LE REPÈRE- EXPERTISE SANTÉ PERFORMANCE,819 200-2478,FALSE,Commerce,Services professionnels,Professionnels de la santé et assistance sociale,"Cabinets de physiothérapeutes, d'ergothérapeutes, d'orthophonistes et d'audiologistes",621340,Soins de santé et assistance sociale,"Cabinets de physiothérapeutes, d'ergothérapeutes, d'orthophonistes et d'audiologistes",3376576792,Rock Forest - Deauville,FALSE,2020-04-16,2024-07-31,-71.98338439999999,45.3745142
